station,down_on_2016,down_off_2016,down_total_2016,down_kilo_2016,up_on_2016,up_off_2016,up_total_2016,up_kilo_2016,total_2016,on_ktx_2016,on_saemaul_2016,on_mugungwha_2016,on_commute_2016,on_total_2016,off_ktx_2016,off_saemaul_2016,off_mugungwha_2016,off_commute_2016,off_total_2016,down_on_2017,down_off_2017,down_total_2017,down_kilo_2017,up_on_2017,up_off_2017,up_total_2017,up_kilo_2017,total_2017,on_ktx_2017,on_saemaul_2017,on_mugungwha_2017,on_commute_2017,on_total_2017,off_ktx_2017,off_saemaul_2017,off_mugungwha_2017,off_commute_2017,off_total_2017,down_on_2018,down_off_2018,down_total_2018,down_kilo_2018,up_on_2018,up_off_2018,up_total_2018,up_kilo_2018,total_2018,on_ktx_2018,on_saemaul_2018,on_mugungwha_2018,on_commute_2018,on_total_2018,off_ktx_2018,off_saemaul_2018,off_mugungwha_2018,off_commute_2018,off_total_2018,down_on_2019,down_off_2019,down_total_2019,down_kilo_2019,up_on_2019,up_off_2019,up_total_2019,up_kilo_2019,total_2019,on_ktx_2019,on_saemaul_2019,on_mugungwha_2019,on_commute_2019,on_total_2019,off_ktx_2019,off_saemaul_2019,off_mugungwha_2019,off_commute_2019,off_total_2019,down_on_2020,down_off_2020,down_total_2020,down_kilo_2020,up_on_2020,up_off_2020,up_total_2020,up_kilo_2020,total_2020,on_ktx_2020,on_saemaul_2020,on_mugungwha_2020,on_commute_2020,on_total_2020,off_ktx_2020,off_saemaul_2020,off_mugungwha_2020,off_commute_2020,off_total_2020,down_on_2021,down_off_2021,down_total_2021,down_kilo_2021,up_on_2021,up_off_2021,up_total_2021,up_kilo_2021,total_2021,on_ktx_2021,on_saemaul_2021,on_mugungwha_2021,on_commute_2021,on_total_2021,off_ktx_2021,off_saemaul_2021,off_mugungwha_2021,off_commute_2021,off_total_2021,down_on_2022,down_off_2022,down_total_2022,down_kilo_2022,up_on_2022,up_off_2022,up_total_2022,up_kilo_2022,total_2022,on_ktx_2022,on_saemaul_2022,on_mugungwha_2022,on_commute_2022,on_total_2022,off_ktx_2022,off_saemaul_2022,off_mugungwha_2022,off_commute_2022,off_total_2022
청량리,1802607.0,24270.0,1826877.0,189306.0,21214.0,1757477.0,1778691.0,168376004.0,3605568.0,0.0,174285.0,1649536.0,0.0,1823821.0,0.0,198122.0,1583625.0,0.0,1781747.0,1808852,22926,1831778.0,4863220.5,22260,1743258,1765518.0,240326477.1,3597296.0,39299.0,108738.0,1683075.0,0.0,1831112.0,28013.0,129147.0,1609024.0,0.0,1766184.0,2505127,20605,2525732,4288264,25828,2358686,2384514,362438076,4910246.0,955085,86486.0,1489384.0,0.0,2530955,821196,72312.0,1485783.0,0.0,2379291,2445718.0,23043.0,2468761.0,4352330.399999999,27029.0,2431204.0,2458233.0,346503203.4,4926994.0,930429.0,115968.0,1426350.0,0.0,2472747.0,914505.0,93945.0,1445797.0,0.0,2454247.0,1541676.0,6004.0,1547680.0,1008974.33,7319.0,1560714.0,1568033.0,209839156.57,3115713.0,599890.0,69277.0,879828.0,0.0,1548995.0,611750.0,52332.0,902636.0,0.0,1566718.0,1926011.0,4055.0,1930066.0,648056.47,5513.0,1953355.0,1958868.0,277291743.53,3888934.0,1267783.0,543.0,663198.0,0.0,1931524.0,1271431.0,724.0,685255.0,0.0,1957410.0,2523464.0,10965.0,2534429.0,1718694.13,11173.0,2588535.0,2599708.0,364758926.87,5134137.0,1699791.0,35953.0,798893.0,0.0,2534637.0,1734844.0,40335.0,824321.0,0.0,2599500.0
청리,5755.0,173.0,5928.0,6834.0,162.0,4276.0,4438.0,431448.0,10366.0,0.0,0.0,5917.0,0.0,5917.0,0.0,0.0,4449.0,0.0,4449.0,5930,192,6122.0,24875.5,155,4259,4414.0,551796.7,10536.0,0.0,0.0,6085.0,0.0,6085.0,0.0,0.0,4451.0,0.0,4451.0,5791,188,5979,24689,186,4056,4242,532649,10221.0,0,0.0,5977.0,0.0,5977,0,0.0,4244.0,0.0,4244,4493.0,283.0,4776.0,10337.22,313.0,3428.0,3741.0,125215.48,8517.0,0.0,0.0,4806.0,0.0,4806.0,0.0,0.0,3711.0,0.0,3711.0,2522.0,222.0,2744.0,6917.14,196.0,2244.0,2440.0,69919.16,5184.0,0.0,0.0,2718.0,0.0,2718.0,0.0,0.0,2466.0,0.0,2466.0,1940.0,253.0,2193.0,7903.67,237.0,1790.0,2027.0,55919.23,4220.0,0.0,0.0,2177.0,0.0,2177.0,0.0,0.0,2043.0,0.0,2043.0,2836.0,375.0,3211.0,12606.22,387.0,2430.0,2817.0,81688.28,6028.0,0.0,0.0,3223.0,0.0,3223.0,0.0,0.0,2805.0,0.0,2805.0
청소,616.0,5966.0,6582.0,454013.0,5910.0,585.0,6495.0,41418.0,13077.0,0.0,0.0,6526.0,0.0,6526.0,0.0,0.0,6551.0,0.0,6551.0,566,5496,6062.0,635591.6,5745,587,6332.0,67884.3,12394.0,0.0,0.0,6311.0,0.0,6311.0,0.0,0.0,6083.0,0.0,6083.0,595,5772,6367,663427,5755,588,6343,67584,12710.0,0,0.0,6350.0,0.0,6350,0,0.0,6360.0,0.0,6360,714.0,5816.0,6530.0,646619.65,6007.0,635.0,6642.0,70598.95,13172.0,0.0,0.0,6721.0,0.0,6721.0,0.0,0.0,6451.0,0.0,6451.0,585.0,4121.0,4706.0,452063.24,4010.0,369.0,4379.0,40478.36,9085.0,0.0,0.0,4595.0,0.0,4595.0,0.0,0.0,4490.0,0.0,4490.0,522.0,4390.0,4912.0,513493.38,4739.0,446.0,5185.0,52168.12,10097.0,0.0,0.0,5261.0,0.0,5261.0,0.0,0.0,4836.0,0.0,4836.0,667.0,5180.0,5847.0,616782.76,5673.0,536.0,6209.0,63821.54,12056.0,0.0,0.0,6340.0,0.0,6340.0,0.0,0.0,5716.0,0.0,5716.0
청주,80555.0,49786.0,130341.0,3144224.0,48798.0,86807.0,135605.0,6282897.0,265946.0,0.0,4199.0,125154.0,0.0,129353.0,0.0,3850.0,132743.0,0.0,136593.0,83626,50439,134065.0,4023742.0,49823,91015,140838.0,7160189.5,274903.0,0.0,4328.0,129121.0,0.0,133449.0,0.0,4648.0,136806.0,0.0,141454.0,80119,54939,135058,4294765,52996,87688,140684,6778074,275742.0,0,4640.0,128475.0,0.0,133115,0,4392.0,138235.0,0.0,142627,71779.0,59732.0,131511.0,4464511.67,57714.0,80255.0,137969.0,5976494.33,269480.0,0.0,4342.0,125151.0,0.0,129493.0,0.0,4602.0,135385.0,0.0,139987.0,42604.0,45067.0,87671.0,3034788.94,42361.0,48003.0,90364.0,3229821.46,178035.0,0.0,413.0,84552.0,0.0,84965.0,0.0,421.0,92649.0,0.0,93070.0,67753.0,35165.0,102918.0,2402718.83,32442.0,73671.0,106113.0,5033718.17,209031.0,0.0,0.0,100195.0,0.0,100195.0,0.0,0.0,108836.0,0.0,108836.0,80535.0,41275.0,121810.0,2788619.83,38894.0,87311.0,126205.0,6038976.87,248015.0,0.0,576.0,118853.0,0.0,119429.0,0.0,576.0,128010.0,0.0,128586.0
청주공항,15355.0,24845.0,40200.0,1932941.0,20893.0,15378.0,36271.0,913453.0,76471.0,0.0,0.0,36248.0,0.0,36248.0,0.0,0.0,40223.0,0.0,40223.0,15403,28499,43902.0,1497398.7,24780,16791,41571.0,882235.2,85473.0,0.0,0.0,40183.0,0.0,40183.0,0.0,0.0,45290.0,0.0,45290.0,15269,30979,46248,1472815,23751,16666,40417,792341,86665.0,0,0.0,39020.0,0.0,39020,0,0.0,47645.0,0.0,47645,16922.0,38131.0,55053.0,1756142.16,29103.0,19517.0,48620.0,898865.14,103673.0,0.0,0.0,46025.0,0.0,46025.0,0.0,0.0,57648.0,0.0,57648.0,10922.0,22891.0,33813.0,1101880.96,18247.0,11779.0,30026.0,566993.84,63839.0,0.0,0.0,29169.0,0.0,29169.0,0.0,0.0,34670.0,0.0,34670.0,12144.0,31473.0,43617.0,1553146.57,27483.0,14492.0,41975.0,715159.03,85592.0,0.0,0.0,39627.0,0.0,39627.0,0.0,0.0,45965.0,0.0,45965.0,17100.0,32662.0,49762.0,1665623.11,29463.0,20507.0,49970.0,1045769.79,99732.0,0.0,0.0,46563.0,0.0,46563.0,0.0,0.0,53169.0,0.0,53169.0
추풍령,6809.0,11168.0,17977.0,1996839.0,10481.0,5892.0,16373.0,450738.0,34350.0,0.0,0.0,17290.0,0.0,17290.0,0.0,0.0,17060.0,0.0,17060.0,5887,10243,16130.0,1084030.7,10499,5644,16143.0,597312.2,32273.0,0.0,0.0,16386.0,0.0,16386.0,0.0,0.0,15887.0,0.0,15887.0,5843,10456,16299,1138782,10759,5634,16393,613609,32692.0,0,0.0,16602.0,0.0,16602,0,0.0,16090.0,0.0,16090,6206.0,9577.0,15783.0,1050364.5,10284.0,6214.0,16498.0,681525.0,32281.0,0.0,0.0,16490.0,0.0,16490.0,0.0,0.0,15791.0,0.0,15791.0,4446.0,7012.0,11458.0,730894.74,7421.0,4312.0,11733.0,449460.66,23191.0,0.0,0.0,11867.0,0.0,11867.0,0.0,0.0,11324.0,0.0,11324.0,5198.0,7111.0,12309.0,699803.55,6819.0,5183.0,12002.0,510066.35,24311.0,0.0,0.0,12017.0,0.0,12017.0,0.0,0.0,12294.0,0.0,12294.0,6514.0,9019.0,15533.0,918466.48,9788.0,6170.0,15958.0,628333.32,31491.0,0.0,0.0,16302.0,0.0,16302.0,0.0,0.0,15189.0,0.0,15189.0
춘양,9867.0,5889.0,15756.0,808585.0,4653.0,10622.0,15275.0,423338.0,31031.0,0.0,329.0,14191.0,0.0,14520.0,0.0,532.0,15979.0,0.0,16511.0,8880,4891,13771.0,478753.4,4195,9622,13817.0,861406.7999999999,27588.0,0.0,459.0,12616.0,0.0,13075.0,0.0,481.0,14032.0,0.0,14513.0,8534,3982,12516,407517,4022,10297,14319,947327,26835.0,0,720.0,11836.0,0.0,12556,0,581.0,13698.0,0.0,14279,8078.0,3675.0,11753.0,372553.56,3372.0,9337.0,12709.0,867606.64,24462.0,0.0,499.0,10951.0,0.0,11450.0,0.0,525.0,12487.0,0.0,13012.0,4167.0,1361.0,5528.0,122872.48,1389.0,5065.0,6454.0,453897.92,11982.0,0.0,56.0,5500.0,0.0,5556.0,0.0,96.0,6330.0,0.0,6426.0,1400.0,6004.0,7404.0,474510.41,5323.0,1338.0,6661.0,105794.29,14065.0,0.0,13.0,6710.0,0.0,6723.0,0.0,9.0,7333.0,0.0,7342.0,3665.0,5782.0,9447.0,496062.48,5400.0,4142.0,9542.0,350837.12,18989.0,0.0,237.0,8828.0,0.0,9065.0,0.0,37.0,9887.0,0.0,9924.0
충주,79756.0,186684.0,266440.0,9688900.0,194511.0,83419.0,277930.0,1876928.0,544370.0,0.0,5665.0,268602.0,0.0,274267.0,0.0,5750.0,264353.0,0.0,270103.0,82200,198170,280370.0,16132124.4,210643,91899,302542.0,7467080.699999999,582912.0,0.0,7649.0,285194.0,0.0,292843.0,0.0,8120.0,281949.0,0.0,290069.0,78807,205568,284375,17319113,219165,87212,306377,7612540,590752.0,0,8487.0,289485.0,0.0,297972,0,8646.0,284134.0,0.0,292780,97075.0,198357.0,295432.0,16464071.63,212429.0,104413.0,316842.0,8634803.37,612274.0,0.0,6528.0,302976.0,0.0,309504.0,0.0,5857.0,296913.0,0.0,302770.0,77428.0,135239.0,212667.0,10761085.46,142137.0,81372.0,223509.0,6466752.34,436176.0,0.0,599.0,218966.0,0.0,219565.0,0.0,591.0,216020.0,0.0,216611.0,48045.0,197258.0,245303.0,15739839.21,211440.0,53461.0,264901.0,4272669.49,510204.0,863.0,0.0,258622.0,0.0,259485.0,897.0,0.0,249822.0,0.0,250719.0,66180.0,298252.0,364432.0,22367175.88,315254.0,70649.0,385903.0,5641717.42,750335.0,53426.0,878.0,327130.0,0.0,381434.0,54581.0,1178.0,313142.0,0.0,368901.0
탑리,4775.0,5045.0,9820.0,1074082.0,5482.0,5298.0,10780.0,236821.0,20600.0,0.0,0.0,10257.0,0.0,10257.0,0.0,0.0,10343.0,0.0,10343.0,4735,4412,9147.0,500141.5,5657,5523,11180.0,626083.7,20327.0,0.0,192.0,10200.0,0.0,10392.0,0.0,0.0,9935.0,0.0,9935.0,4265,3983,8248,422540,4194,4892,9086,518973,17334.0,0,0.0,8459.0,0.0,8459,0,0.0,8875.0,0.0,8875,4160.0,3783.0,7943.0,392135.37,4117.0,5007.0,9124.0,545481.73,17067.0,0.0,194.0,8083.0,0.0,8277.0,0.0,194.0,8596.0,0.0,8790.0,3177.0,2695.0,5872.0,268618.98,2524.0,3329.0,5853.0,331811.72,11725.0,0.0,0.0,5701.0,0.0,5701.0,0.0,0.0,6024.0,0.0,6024.0,2344.0,3778.0,6122.0,411065.3,3905.0,2777.0,6682.0,302151.5,12804.0,0.0,0.0,6249.0,0.0,6249.0,0.0,0.0,6555.0,0.0,6555.0,3001.0,4490.0,7491.0,495957.25,4705.0,3849.0,8554.0,425153.55,16045.0,0.0,0.0,7706.0,0.0,7706.0,0.0,0.0,8339.0,0.0,8339.0
태백,30111.0,113933.0,144044.0,10800849.0,109437.0,28900.0,138337.0,1479680.0,282381.0,0.0,4970.0,134578.0,0.0,139548.0,0.0,4967.0,137866.0,0.0,142833.0,26940,104486,131426.0,16197606.3,97079,25180,122259.0,3732424.3,253685.0,0.0,4948.0,119071.0,0.0,124019.0,0.0,5260.0,124406.0,0.0,129666.0,28258,96362,124620,19083516,90402,26566,116968,3919894,241588.0,0,1447.0,117213.0,0.0,118660,0,1499.0,121429.0,0.0,122928,34548.0,97439.0,131987.0,14408751.22,92868.0,32105.0,124973.0,4691468.58,256960.0,0.0,1110.0,126306.0,0.0,127416.0,0.0,910.0,128634.0,0.0,129544.0,16938.0,58433.0,75371.0,8346926.58,56666.0,16924.0,73590.0,2417527.52,148961.0,0.0,0.0,73604.0,0.0,73604.0,0.0,0.0,75357.0,0.0,75357.0,15128.0,62307.0,77435.0,8901627.39,63102.0,13511.0,76613.0,1930278.91,154048.0,0.0,0.0,78230.0,0.0,78230.0,0.0,0.0,75818.0,0.0,75818.0,19432.0,80818.0,100250.0,11590992.12,82128.0,17842.0,99970.0,2555604.78,200220.0,0.0,178.0,101382.0,0.0,101560.0,0.0,178.0,98482.0,0.0,98660.0
판교,2465.0,20072.0,22537.0,2282186.0,20484.0,2341.0,22825.0,77721.0,45362.0,0.0,0.0,22949.0,0.0,22949.0,0.0,0.0,22413.0,0.0,22413.0,1843,19438,21281.0,2818058.4,19393,1976,21369.0,286474.1,42650.0,0.0,0.0,21236.0,0.0,21236.0,0.0,0.0,21414.0,0.0,21414.0,1694,18589,20283,2756920,18967,1923,20890,285199,41173.0,0,0.0,20661.0,0.0,20661,0,0.0,20512.0,0.0,20512,2051.0,18513.0,20564.0,2769311.22,18972.0,2243.0,21215.0,335602.88,41779.0,0.0,6.0,21017.0,0.0,21023.0,0.0,6.0,20750.0,0.0,20756.0,1233.0,11308.0,12541.0,1670424.68,11558.0,1306.0,12864.0,192923.12,25405.0,0.0,0.0,12791.0,0.0,12791.0,0.0,0.0,12614.0,0.0,12614.0,1390.0,12651.0,14041.0,1725091.14,12022.0,1561.0,13583.0,212858.06,27624.0,0.0,0.0,13412.0,0.0,13412.0,0.0,0.0,14212.0,0.0,14212.0,1738.0,14697.0,16435.0,2019677.84,14130.0,2046.0,16176.0,281163.56,32611.0,0.0,0.0,15868.0,0.0,15868.0,0.0,0.0,16743.0,0.0,16743.0
평택,846257.0,1592040.0,2438297.0,117639619.0,1564685.0,828271.0,2392956.0,143977928.0,4831253.0,0.0,240942.0,2170000.0,0.0,2410942.0,0.0,224764.0,2195547.0,0.0,2420311.0,760663,1615302,2375965.0,136803935.1,1550971,735166,2286137.0,62913053.400000006,4662102.0,0.0,290884.0,2020750.0,0.0,2311634.0,0.0,273173.0,2077295.0,0.0,2350468.0,769841,1728900,2498741,144463923,1678831,747569,2426400,62772137,4925141.0,0,314001.0,2134671.0,0.0,2448672,0,303294.0,2173175.0,0.0,2476469,803433.0,1924878.0,2728311.0,158508056.15,1909623.0,798219.0,2707842.0,65880566.55,5436153.0,0.0,353319.0,2359737.0,0.0,2713056.0,0.0,349991.0,2373106.0,0.0,2723097.0,505333.0,1220865.0,1726198.0,99427577.51,1221036.0,494831.0,1715867.0,40369919.89,3442065.0,0.0,223926.0,1502443.0,0.0,1726369.0,0.0,235254.0,1480442.0,0.0,1715696.0,524336.0,1199095.0,1723431.0,98380426.98,1205706.0,514838.0,1720544.0,42170747.12,3443975.0,0.0,241904.0,1488138.0,0.0,1730042.0,0.0,253523.0,1460410.0,0.0,1713933.0,638408.0,1409091.0,2047499.0,117692881.51,1449422.0,630977.0,2080399.0,52660172.59,4127898.0,0.0,356995.0,1730835.0,0.0,2087830.0,0.0,357790.0,1682278.0,0.0,2040068.0
풍기,28014.0,88016.0,116030.0,15927307.0,92281.0,29485.0,121766.0,2380203.0,237796.0,0.0,17168.0,103127.0,0.0,120295.0,0.0,17201.0,100300.0,0.0,117501.0,27074,84301,111375.0,11314370.9,86512,29558,116070.0,3978911.9,227445.0,0.0,10726.0,102860.0,0.0,113586.0,0.0,13050.0,100809.0,0.0,113859.0,23670,73655,97325,10180419,77072,24610,101682,3457616,199007.0,0,9296.0,91446.0,0.0,100742,0,11286.0,86979.0,0.0,98265,22559.0,70298.0,92857.0,9267271.18,70949.0,22973.0,93922.0,3124993.22,186779.0,0.0,10165.0,83343.0,0.0,93508.0,0.0,13384.0,79887.0,0.0,93271.0,13871.0,39146.0,53017.0,5153215.57,39467.0,13861.0,53328.0,1863566.93,106345.0,0.0,5396.0,47942.0,0.0,53338.0,0.0,6901.0,46106.0,0.0,53007.0,10693.0,50692.0,61385.0,7130326.32,52380.0,10250.0,62630.0,1343940.58,124015.0,26476.0,37.0,36560.0,0.0,63073.0,25728.0,51.0,35163.0,0.0,60942.0,13067.0,66453.0,79520.0,9505989.93,69479.0,12669.0,82148.0,1716970.77,161668.0,35013.0,2822.0,44711.0,0.0,82546.0,33539.0,2831.0,42752.0,0.0,79122.0
하동,8055.0,25791.0,33846.0,3499839.0,24382.0,7546.0,31928.0,644428.0,65774.0,0.0,2894.0,29543.0,0.0,32437.0,0.0,3102.0,30235.0,0.0,33337.0,7594,26077,33671.0,2206678.6,24114,7635,31749.0,626577.6000000001,65420.0,0.0,2433.0,29275.0,0.0,31708.0,0.0,2343.0,31369.0,0.0,33712.0,8413,25591,34004,2295195,24145,8169,32314,718867,66318.0,0,2671.0,29887.0,0.0,32558,0,2225.0,31535.0,0.0,33760,7221.0,25976.0,33197.0,2156396.21,24938.0,7542.0,32480.0,620541.69,65677.0,0.0,2091.0,30068.0,0.0,32159.0,0.0,2014.0,31504.0,0.0,33518.0,5176.0,17703.0,22879.0,1470117.0399999998,17456.0,5301.0,22757.0,437503.36,45636.0,0.0,850.0,21782.0,0.0,22632.0,0.0,686.0,22318.0,0.0,23004.0,5320.0,19240.0,24560.0,1570788.51,18435.0,5582.0,24017.0,455775.69,48577.0,0.0,36.0,23719.0,0.0,23755.0,0.0,33.0,24789.0,0.0,24822.0,6495.0,23707.0,30202.0,1929689.58,22609.0,6393.0,29002.0,516087.52,59204.0,0.0,987.0,28117.0,0.0,29104.0,0.0,934.0,29166.0,0.0,30100.0
하양,130905.0,119505.0,250410.0,3728556.0,130094.0,125575.0,255669.0,5336938.0,506079.0,0.0,397.0,260602.0,0.0,260999.0,0.0,140.0,244940.0,0.0,245080.0,160857,126113,286970.0,6081953.5,135805,147786,283591.0,7127160.5,570561.0,0.0,0.0,296662.0,0.0,296662.0,0.0,0.0,273899.0,0.0,273899.0,185223,133633,318856,6258380,148042,172334,320376,8063992,639232.0,0,30.0,333235.0,0.0,333265,0,30.0,305937.0,0.0,305967,194519.0,133763.0,328282.0,6300079.5,149090.0,177083.0,326173.0,8340400.4,654455.0,0.0,0.0,343609.0,0.0,343609.0,0.0,0.0,310846.0,0.0,310846.0,122605.0,85581.0,208186.0,4052416.87,95673.0,113057.0,208730.0,5353455.73,416916.0,0.0,0.0,218278.0,0.0,218278.0,0.0,0.0,198638.0,0.0,198638.0,179287.0,115876.0,295163.0,5144336.21,129276.0,171848.0,301124.0,7629223.39,596287.0,0.0,0.0,308563.0,0.0,308563.0,0.0,0.0,287724.0,0.0,287724.0,101099.0,212886.0,313985.0,8964552.92,234127.0,92878.0,327005.0,3911059.18,640990.0,0.0,0.0,335226.0,0.0,335226.0,0.0,0.0,305764.0,0.0,305764.0
한림정,3610.0,7105.0,10715.0,0.0,5997.0,2561.0,8558.0,532176.0,19273.0,0.0,0.0,9607.0,0.0,9607.0,0.0,0.0,9666.0,0.0,9666.0,3631,6130,9761.0,297209.1,4959,2797,7756.0,135610.7,17517.0,0.0,0.0,8590.0,0.0,8590.0,0.0,0.0,8927.0,0.0,8927.0,2809,5354,8163,268505,4541,2060,6601,103310,14764.0,0,0.0,7350.0,0.0,7350,0,0.0,7414.0,0.0,7414,2682.0,4974.0,7656.0,240977.38,4101.0,2015.0,6116.0,97621.52,13772.0,0.0,0.0,6783.0,0.0,6783.0,0.0,0.0,6989.0,0.0,6989.0,1985.0,4086.0,6071.0,178711.17,2911.0,1422.0,4333.0,62194.63,10404.0,0.0,0.0,4896.0,0.0,4896.0,0.0,0.0,5508.0,0.0,5508.0,2364.0,3688.0,6052.0,167271.63,2762.0,1764.0,4526.0,80007.37,10578.0,0.0,0.0,5126.0,0.0,5126.0,0.0,0.0,5452.0,0.0,5452.0,2126.0,4775.0,6901.0,191654.26,3326.0,1611.0,4937.0,64660.74,11838.0,0.0,0.0,5452.0,0.0,5452.0,0.0,0.0,6386.0,0.0,6386.0
함안,5371.0,19041.0,24412.0,1303258.0,19701.0,6089.0,25790.0,952766.0,50202.0,0.0,3376.0,21696.0,0.0,25072.0,0.0,1870.0,23260.0,0.0,25130.0,6027,21362,27389.0,1670419.2999999998,21357,6639,27996.0,434693.1,55385.0,0.0,7840.0,19544.0,0.0,27384.0,0.0,6568.0,21433.0,0.0,28001.0,5458,21379,26837,1719131,21840,6161,28001,401074,54838.0,0,9220.0,18078.0,0.0,27298,0,7286.0,20254.0,0.0,27540,5297.0,18232.0,23529.0,1589382.44,19138.0,5933.0,25071.0,455787.56000000006,48600.0,0.0,6584.0,17851.0,0.0,24435.0,0.0,4879.0,19286.0,0.0,24165.0,3599.0,15680.0,19279.0,1303367.56,15856.0,3824.0,19680.0,286450.54000000004,38959.0,0.0,4991.0,14464.0,0.0,19455.0,0.0,3628.0,15876.0,0.0,19504.0,3952.0,17645.0,21597.0,1516777.84,18711.0,4000.0,22711.0,289638.16000000003,44308.0,0.0,6400.0,16263.0,0.0,22663.0,0.0,4734.0,16911.0,0.0,21645.0,6393.0,22170.0,28563.0,1845909.18,23036.0,6507.0,29543.0,452272.52,58106.0,0.0,8239.0,21190.0,0.0,29429.0,0.0,6813.0,21864.0,0.0,28677.0
함열,15110.0,40016.0,55126.0,5678270.0,42708.0,15157.0,57865.0,2896503.0,112991.0,0.0,0.0,57818.0,0.0,57818.0,0.0,0.0,55173.0,0.0,55173.0,13125,38536,51661.0,4871957.4,38696,13575,52271.0,1716234.8,103932.0,0.0,0.0,51821.0,0.0,51821.0,0.0,0.0,52111.0,0.0,52111.0,12915,35964,48879,4581421,35935,13237,49172,1686249,98051.0,0,0.0,48850.0,0.0,48850,0,0.0,49201.0,0.0,49201,12604.0,36544.0,49148.0,4557536.4,36319.0,13437.0,49756.0,1675777.6,98904.0,0.0,0.0,48923.0,0.0,48923.0,0.0,0.0,49981.0,0.0,49981.0,7752.0,20401.0,28153.0,2580803.37,22132.0,9189.0,31321.0,1162443.13,59474.0,0.0,0.0,29884.0,0.0,29884.0,0.0,0.0,29590.0,0.0,29590.0,8460.0,21599.0,30059.0,2480652.13,21894.0,9957.0,31851.0,1143564.67,61910.0,0.0,0.0,30354.0,0.0,30354.0,0.0,0.0,31556.0,0.0,31556.0,10449.0,24173.0,34622.0,2720764.17,24598.0,12222.0,36820.0,1375633.13,71442.0,0.0,0.0,35047.0,0.0,35047.0,0.0,0.0,36395.0,0.0,36395.0
함창,7297.0,345.0,7642.0,23529.0,249.0,6750.0,6999.0,487350.0,14641.0,0.0,0.0,7546.0,0.0,7546.0,0.0,0.0,7095.0,0.0,7095.0,6985,303,7288.0,42299.5,260,6874,7134.0,959626.7,14422.0,0.0,0.0,7245.0,0.0,7245.0,0.0,0.0,7177.0,0.0,7177.0,7301,285,7586,39307,246,7028,7274,969287,14860.0,0,0.0,7547.0,0.0,7547,0,0.0,7313.0,0.0,7313,5150.0,356.0,5506.0,19513.18,433.0,5028.0,5461.0,275596.22,10967.0,0.0,0.0,5583.0,0.0,5583.0,0.0,0.0,5384.0,0.0,5384.0,3277.0,338.0,3615.0,20729.19,311.0,2766.0,3077.0,169635.91,6692.0,0.0,0.0,3588.0,0.0,3588.0,0.0,0.0,3104.0,0.0,3104.0,2480.0,476.0,2956.0,26973.25,447.0,2157.0,2604.0,122229.65,5560.0,0.0,0.0,2927.0,0.0,2927.0,0.0,0.0,2633.0,0.0,2633.0,3982.0,669.0,4651.0,38469.79,581.0,3417.0,3998.0,196489.21,8649.0,0.0,0.0,4563.0,0.0,4563.0,0.0,0.0,4086.0,0.0,4086.0
함평,3274.0,47509.0,50783.0,9914007.0,46396.0,3938.0,50334.0,328280.0,101117.0,0.0,9649.0,40021.0,0.0,49670.0,0.0,9357.0,42090.0,0.0,51447.0,2619,44231,46850.0,7560192.9,43042,3294,46336.0,547220.5,93186.0,0.0,9253.0,36408.0,0.0,45661.0,0.0,9497.0,38028.0,0.0,47525.0,1966,41749,43715,7030173,39978,2055,42033,339573,85748.0,0,7862.0,34082.0,0.0,41944,0,8781.0,35023.0,0.0,43804,1930.0,42169.0,44099.0,6809203.359999999,40150.0,2191.0,42341.0,345952.94,86440.0,393.0,7433.0,34254.0,0.0,42080.0,605.0,8038.0,35717.0,0.0,44360.0,1701.0,26729.0,28430.0,3658344.67,23659.0,1567.0,25226.0,209114.33,53656.0,0.0,4605.0,20755.0,0.0,25360.0,0.0,5720.0,22576.0,0.0,28296.0,1735.0,27046.0,28781.0,3532784.6,25071.0,1495.0,26566.0,205895.3,55347.0,0.0,5182.0,21624.0,0.0,26806.0,0.0,5451.0,23090.0,0.0,28541.0,2219.0,31401.0,33620.0,4430923.94,30642.0,1970.0,32612.0,266592.76,66232.0,0.0,7058.0,25803.0,0.0,32861.0,0.0,6622.0,26749.0,0.0,33371.0
행신,576983.0,0.0,576983.0,0.0,0.0,563223.0,563223.0,130498769.0,1140206.0,576983.0,0.0,0.0,0.0,576983.0,563223.0,0.0,0.0,0.0,563223.0,681524,0,681524.0,0.0,0,636128,636128.0,184594775.0,1317652.0,681524.0,0.0,0.0,0.0,681524.0,636128.0,0.0,0.0,0.0,636128.0,770568,0,770568,0,0,721378,721378,204827799,1491946.0,770568,0.0,0.0,0.0,770568,721378,0.0,0.0,0.0,721378,809236.0,0.0,809236.0,0.0,0.0,756870.0,756870.0,212950391.8,1566106.0,809236.0,0.0,0.0,0.0,809236.0,756870.0,0.0,0.0,0.0,756870.0,538599.0,0.0,538599.0,0.0,0.0,525838.0,525838.0,135593722.9,1064437.0,538599.0,0.0,0.0,0.0,538599.0,525838.0,0.0,0.0,0.0,525838.0,655682.0,0.0,655682.0,0.0,0.0,629603.0,629603.0,159453925.4,1285285.0,655682.0,0.0,0.0,0.0,655682.0,629603.0,0.0,0.0,0.0,629603.0,914436.0,0.0,914436.0,0.0,0.0,878286.0,878286.0,224823747.1,1792722.0,914436.0,0.0,0.0,0.0,914436.0,878286.0,0.0,0.0,0.0,878286.0
