,h17_merkey,pid,inhouse_num,relation,sex,birth,edu,edu_detail,disable_type,disable_degree,marriage,religion,live_together,industry,job,inc_regular,inc_temp,inc_owner,age,sex_factor,marriage2,religion_factor,inc,inc_log,h17_reg5,h17_reg7,region5,region7
515,3740101.0,37452.0,4.0,11.0,1.0,2010.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,13,male,,no,,,4.0,6.0,군,강원/충북
516,3760101.0,37601.0,1.0,10.0,1.0,1969.0,7.0,5.0,0.0,0.0,1.0,0,1.0,84.0,311.0,7500.0,,,54,male,1.0,no,7500.0,8.922658299524402,3.0,2.0,시,"수도권(경기, 인천)"
517,3760101.0,37602.0,2.0,20.0,2.0,1973.0,7.0,5.0,0.0,0.0,1.0,1,1.0,85.0,252.0,7861.0,,,50,female,1.0,yes,7861.0,8.969669103793757,3.0,2.0,시,"수도권(경기, 인천)"
518,3760101.0,37603.0,3.0,11.0,2.0,2000.0,7.0,1.0,0.0,0.0,5.0,0,1.0,,,,250.0,,23,female,0.0,no,250.0,5.521460917862246,3.0,2.0,시,"수도권(경기, 인천)"
519,3760101.0,37604.0,4.0,12.0,1.0,2003.0,5.0,1.0,0.0,0.0,5.0,0,1.0,,,,,,20,male,0.0,no,,,3.0,2.0,시,"수도권(경기, 인천)"
520,3770101.0,37701.0,1.0,10.0,2.0,1943.0,3.0,5.0,0.0,0.0,3.0,0,1.0,,,,,,80,female,2.0,no,,,1.0,1.0,서울,서울
521,3780101.0,37801.0,1.0,10.0,1.0,1969.0,7.0,5.0,0.0,0.0,1.0,0,1.0,84.0,411.0,8230.0,,,54,male,1.0,no,8230.0,9.015541293671115,1.0,1.0,서울,서울
522,3780101.0,37802.0,2.0,20.0,2.0,1972.0,6.0,5.0,0.0,0.0,1.0,0,1.0,85.0,259.0,2758.0,,,51,female,1.0,no,2758.0,7.922261058353247,1.0,1.0,서울,서울
523,3780101.0,37803.0,3.0,11.0,2.0,2000.0,6.0,5.0,0.0,0.0,5.0,0,1.0,,,,,,23,female,0.0,no,,,1.0,1.0,서울,서울
524,3780101.0,37804.0,4.0,12.0,2.0,2002.0,6.0,1.0,0.0,0.0,5.0,0,1.0,,,,192.0,,21,female,0.0,no,192.0,5.2574953720277815,1.0,1.0,서울,서울
525,3810101.0,38101.0,1.0,10.0,1.0,1975.0,6.0,5.0,0.0,0.0,1.0,0,1.0,29.0,852.0,,,10432.0,48,male,1.0,no,,,1.0,1.0,서울,서울
526,3810101.0,38102.0,2.0,20.0,2.0,1976.0,5.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,47,female,1.0,no,,,1.0,1.0,서울,서울
527,3810101.0,38103.0,3.0,11.0,1.0,2004.0,5.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,19,male,,no,,,1.0,1.0,서울,서울
528,3810101.0,38104.0,4.0,12.0,1.0,2009.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,14,male,,no,,,1.0,1.0,서울,서울
529,3840101.0,38402.0,1.0,10.0,1.0,1969.0,6.0,5.0,1.0,1.0,5.0,0,1.0,,,,,,54,male,0.0,no,,,1.0,1.0,서울,서울
530,3850101.0,38501.0,1.0,10.0,1.0,1956.0,7.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,67,male,1.0,no,,,1.0,1.0,서울,서울
531,3850101.0,38502.0,2.0,20.0,2.0,1958.0,6.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,65,female,1.0,no,,,1.0,1.0,서울,서울
532,3870101.0,38701.0,1.0,10.0,2.0,1963.0,7.0,5.0,0.0,0.0,5.0,0,1.0,,,,,,60,female,0.0,no,,,2.0,3.0,광역시,부산/경남/울산
533,3880101.0,38801.0,1.0,10.0,1.0,1948.0,5.0,5.0,0.0,0.0,1.0,0,1.0,96.0,421.0,,360.0,,75,male,1.0,no,360.0,5.886104031450156,1.0,1.0,서울,서울
534,3880101.0,38802.0,2.0,20.0,2.0,1954.0,3.0,5.0,2.0,1.0,1.0,0,1.0,,,,,,69,female,1.0,no,,,1.0,1.0,서울,서울
535,3880701.0,38851.0,1.0,10.0,1.0,1979.0,6.0,5.0,0.0,0.0,1.0,0,1.0,41.0,873.0,6060.0,,,44,male,1.0,no,6060.0,8.70946507906336,1.0,1.0,서울,서울
536,3880701.0,38803.0,2.0,20.0,2.0,1979.0,7.0,5.0,0.0,0.0,1.0,0,1.0,47.0,312.0,,465.0,,44,female,1.0,no,465.0,6.142037405587356,1.0,1.0,서울,서울
537,3880701.0,38852.0,3.0,11.0,2.0,2011.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,12,female,,no,,,1.0,1.0,서울,서울
538,3880701.0,38853.0,4.0,12.0,1.0,2013.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,10,male,,no,,,1.0,1.0,서울,서울
539,3890101.0,38901.0,1.0,10.0,1.0,1957.0,5.0,5.0,1.0,2.0,1.0,1,1.0,,,,,,66,male,1.0,yes,,,1.0,1.0,서울,서울
540,3890101.0,38902.0,2.0,20.0,2.0,1955.0,5.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,68,female,1.0,yes,,,1.0,1.0,서울,서울
541,3900101.0,39001.0,1.0,10.0,1.0,1968.0,7.0,5.0,0.0,0.0,1.0,0,1.0,49.0,223.0,8700.0,,,55,male,1.0,no,8700.0,9.071078304642676,1.0,1.0,서울,서울
542,3900101.0,39002.0,2.0,20.0,2.0,1971.0,7.0,5.0,3.0,2.0,1.0,0,1.0,84.0,311.0,2960.0,,,52,female,1.0,no,2960.0,7.992944547318106,1.0,1.0,서울,서울
543,3900101.0,39003.0,3.0,11.0,1.0,1999.0,7.0,1.0,0.0,0.0,5.0,0,1.0,,,,,,24,male,0.0,no,,,1.0,1.0,서울,서울
544,3920101.0,39201.0,1.0,10.0,1.0,1958.0,5.0,5.0,0.0,0.0,2.0,0,1.0,42.0,783.0,,,2230.0,65,male,2.0,no,2230.0,7.709756864454165,1.0,1.0,서울,서울
545,3920101.0,39203.0,2.0,11.0,2.0,1990.0,7.0,5.0,0.0,0.0,1.0,0,8.0,86.0,241.0,13000.0,,,33,female,1.0,no,,,1.0,1.0,서울,서울
546,3940101.0,39402.0,1.0,10.0,2.0,1962.0,6.0,5.0,0.0,0.0,2.0,1,1.0,84.0,391.0,3292.0,,,61,female,2.0,yes,3292.0,8.09925056179696,1.0,1.0,서울,서울
547,3940101.0,39403.0,2.0,11.0,2.0,1986.0,7.0,5.0,0.0,0.0,5.0,0,1.0,,,,,,37,female,0.0,no,,,1.0,1.0,서울,서울
548,3940101.0,39404.0,3.0,12.0,1.0,1990.0,7.0,5.0,0.0,0.0,5.0,0,1.0,56.0,442.0,750.0,,550.0,33,male,0.0,no,1300.0,7.170119543449628,1.0,1.0,서울,서울
549,3960101.0,39601.0,1.0,10.0,2.0,1950.0,7.0,5.0,0.0,0.0,5.0,0,1.0,,,,,,73,female,0.0,no,,,1.0,1.0,서울,서울
550,3970101.0,39701.0,1.0,10.0,1.0,1933.0,5.0,3.0,0.0,0.0,1.0,1,1.0,,,,,,90,male,1.0,yes,,,1.0,1.0,서울,서울
551,3970101.0,39703.0,2.0,11.0,1.0,1965.0,7.0,5.0,0.0,0.0,5.0,1,1.0,,,,302.0,,58,male,0.0,yes,302.0,5.71042701737487,1.0,1.0,서울,서울
552,3970101.0,39702.0,3.0,20.0,2.0,1939.0,3.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,84,female,1.0,yes,,,1.0,1.0,서울,서울
553,3980101.0,39801.0,1.0,10.0,2.0,1940.0,3.0,5.0,4.0,2.0,2.0,1,1.0,,,,,,83,female,2.0,yes,,,1.0,1.0,서울,서울
554,3990101.0,39901.0,1.0,10.0,1.0,1942.0,3.0,3.0,0.0,0.0,3.0,1,1.0,98.0,999.0,,48.0,,81,male,2.0,yes,48.0,3.871201010907891,1.0,1.0,서울,서울
555,4000101.0,40001.0,1.0,10.0,1.0,1975.0,5.0,5.0,0.0,0.0,1.0,0,1.0,46.0,510.0,,,6000.0,48,male,1.0,no,6000.0,8.699514748210191,1.0,1.0,서울,서울
556,4000101.0,40002.0,2.0,20.0,2.0,1980.0,5.0,5.0,0.0,0.0,1.0,0,1.0,46.0,312.0,,5640.0,,43,female,1.0,no,5640.0,8.637639344492104,1.0,1.0,서울,서울
557,4000101.0,40003.0,3.0,11.0,1.0,2007.0,4.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,16,male,,no,,,1.0,1.0,서울,서울
558,4000101.0,40004.0,4.0,12.0,2.0,2009.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,14,female,,no,,,1.0,1.0,서울,서울
559,4020101.0,40201.0,1.0,10.0,1.0,1935.0,5.0,5.0,0.0,0.0,3.0,0,1.0,,,,,,88,male,2.0,no,,,1.0,1.0,서울,서울
560,4021601.0,40202.0,1.0,10.0,2.0,1942.0,4.0,5.0,0.0,0.0,3.0,1,1.0,,,,,,81,female,2.0,yes,,,1.0,1.0,서울,서울
561,4040101.0,40401.0,1.0,10.0,1.0,1973.0,5.0,5.0,0.0,0.0,1.0,1,1.0,49.0,873.0,,,2160.0,50,male,1.0,yes,2160.0,7.67786350067821,3.0,2.0,시,"수도권(경기, 인천)"
562,4040101.0,40402.0,2.0,20.0,2.0,1976.0,5.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,47,female,1.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
563,4041501.0,40404.0,1.0,10.0,2.0,1941.0,2.0,0.0,0.0,0.0,2.0,1,1.0,,,,,,82,female,2.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
564,4050101.0,40501.0,1.0,10.0,1.0,1926.0,7.0,5.0,0.0,0.0,2.0,0,1.0,,,,,,97,male,2.0,no,,,1.0,1.0,서울,서울
565,4080101.0,40801.0,1.0,10.0,1.0,1949.0,4.0,5.0,16.0,3.0,1.0,1,1.0,,,,,,74,male,1.0,yes,,,1.0,1.0,서울,서울
566,4080101.0,40802.0,2.0,20.0,2.0,1955.0,3.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,68,female,1.0,yes,,,1.0,1.0,서울,서울
567,4080101.0,40803.0,3.0,11.0,2.0,1990.0,6.0,5.0,0.0,0.0,5.0,1,1.0,75.0,399.0,2432.0,,,33,female,0.0,yes,2432.0,7.796469243086058,1.0,1.0,서울,서울
568,4100101.0,41051.0,1.0,10.0,1.0,1954.0,5.0,5.0,0.0,0.0,1.0,0,1.0,49.0,922.0,4800.0,,,69,male,1.0,no,4800.0,8.476371196895983,3.0,2.0,시,"수도권(경기, 인천)"
569,4100101.0,41052.0,2.0,20.0,2.0,1960.0,5.0,5.0,0.0,0.0,1.0,1,1.0,75.0,941.0,,1636.0,,63,female,1.0,yes,1636.0,7.400009517162692,3.0,2.0,시,"수도권(경기, 인천)"
570,4100101.0,41004.0,3.0,12.0,2.0,1990.0,5.0,5.0,0.0,0.0,5.0,1,1.0,,,,,,33,female,0.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
571,4100101.0,41005.0,4.0,13.0,2.0,1992.0,6.0,5.0,0.0,0.0,5.0,1,1.0,47.0,521.0,,3040.0,,31,female,0.0,yes,3040.0,8.019612794400267,3.0,2.0,시,"수도권(경기, 인천)"
572,4110101.0,41103.0,1.0,10.0,1.0,1968.0,5.0,5.0,0.0,0.0,5.0,0,1.0,72.0,783.0,,3027.0,,55,male,0.0,no,3027.0,8.01532730902172,1.0,1.0,서울,서울
573,4111001.0,41101.0,1.0,10.0,2.0,1934.0,3.0,5.0,0.0,0.0,2.0,1,1.0,,,,,,89,female,2.0,yes,,,1.0,1.0,서울,서울
574,4111001.0,41102.0,2.0,11.0,1.0,1963.0,7.0,3.0,8.0,1.0,5.0,1,1.0,,,,,,60,male,0.0,yes,,,1.0,1.0,서울,서울
575,4130801.0,41352.0,1.0,10.0,2.0,1968.0,6.0,5.0,0.0,0.0,3.0,1,1.0,56.0,442.0,,,740.0,55,female,2.0,yes,740.0,6.606650186198215,1.0,1.0,서울,서울
576,4130801.0,41353.0,2.0,13.0,2.0,2005.0,5.0,1.0,0.0,0.0,0.0,1,1.0,,,,,,18,female,,yes,,,1.0,1.0,서울,서울
577,4130801.0,41354.0,3.0,14.0,2.0,2007.0,4.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,16,female,,no,,,1.0,1.0,서울,서울
578,4130801.0,41305.0,4.0,12.0,1.0,1993.0,6.0,5.0,0.0,0.0,5.0,0,1.0,55.0,761.0,893.0,1787.0,,30,male,0.0,no,2680.0,7.893572073504902,1.0,1.0,서울,서울
579,4150101.0,41501.0,1.0,10.0,2.0,1971.0,8.0,5.0,0.0,0.0,5.0,0,1.0,87.0,133.0,,,5000.0,52,female,0.0,no,5000.0,8.517193191416238,1.0,1.0,서울,서울
580,4160101.0,41601.0,1.0,10.0,1.0,1946.0,3.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,77,male,1.0,yes,,,1.0,1.0,서울,서울
581,4160101.0,41602.0,2.0,20.0,2.0,1951.0,3.0,5.0,0.0,0.0,1.0,1,1.0,,,,,,72,female,1.0,yes,,,1.0,1.0,서울,서울
582,4160301.0,41651.0,1.0,10.0,1.0,1978.0,7.0,5.0,0.0,0.0,1.0,0,1.0,84.0,311.0,6600.0,,,45,male,1.0,no,6600.0,8.794824928014517,1.0,1.0,서울,서울
583,4160301.0,41603.0,2.0,20.0,2.0,1979.0,7.0,5.0,0.0,0.0,1.0,1,1.0,84.0,311.0,6800.0,,,44,female,1.0,yes,6800.0,8.824677891164198,1.0,1.0,서울,서울
584,4160301.0,41653.0,3.0,12.0,1.0,2010.0,3.0,1.0,0.0,0.0,0.0,1,1.0,,,,,,13,male,,yes,,,1.0,1.0,서울,서울
585,4160301.0,41652.0,4.0,11.0,2.0,2007.0,4.0,1.0,0.0,0.0,0.0,1,1.0,,,,,,16,female,,yes,,,1.0,1.0,서울,서울
586,4170101.0,41701.0,1.0,10.0,1.0,1945.0,3.0,5.0,0.0,0.0,1.0,1,1.0,90.0,254.0,,660.0,,78,male,1.0,yes,660.0,6.492239835020471,2.0,2.0,광역시,"수도권(경기, 인천)"
587,4170101.0,41702.0,2.0,20.0,2.0,1951.0,7.0,3.0,0.0,0.0,1.0,1,1.0,,,,130.0,,72,female,1.0,yes,130.0,4.867534450455582,2.0,2.0,광역시,"수도권(경기, 인천)"
588,4200101.0,42002.0,1.0,10.0,2.0,1970.0,5.0,5.0,0.0,0.0,3.0,0,1.0,47.0,521.0,,2544.0,,53,female,2.0,no,2544.0,7.841492924460013,1.0,1.0,서울,서울
589,4200101.0,42004.0,2.0,12.0,2.0,1999.0,5.0,5.0,0.0,0.0,5.0,0,1.0,73.0,285.0,2688.0,,,24,female,0.0,no,2688.0,7.89655270164304,1.0,1.0,서울,서울
590,4201601.0,42003.0,1.0,10.0,1.0,1995.0,5.0,5.0,0.0,0.0,5.0,0,1.0,47.0,159.0,2110.0,250.0,,28,male,0.0,no,2360.0,7.7664168980196555,1.0,1.0,서울,서울
591,4220101.0,42201.0,1.0,10.0,1.0,1947.0,7.0,3.0,0.0,0.0,2.0,0,1.0,,,,,,76,male,2.0,no,,,1.0,1.0,서울,서울
592,4230101.0,42305.0,1.0,10.0,1.0,1961.0,7.0,5.0,0.0,0.0,5.0,0,1.0,,,,5496.0,,62,male,0.0,no,5496.0,8.611775833902186,1.0,1.0,서울,서울
593,4230101.0,42304.0,2.0,2.0,2.0,1942.0,3.0,3.0,0.0,0.0,2.0,0,1.0,,,,,,81,female,2.0,no,,,1.0,1.0,서울,서울
594,4231001.0,42302.0,1.0,10.0,1.0,1993.0,5.0,5.0,0.0,0.0,5.0,0,1.0,31.0,792.0,,3310.0,,30,male,0.0,no,3310.0,8.104703468371108,1.0,1.0,서울,서울
595,4231301.0,42303.0,1.0,10.0,2.0,1995.0,7.0,1.0,0.0,0.0,5.0,0,1.0,71.0,313.0,761.0,840.0,,28,female,0.0,no,1601.0,7.3783837129967145,1.0,1.0,서울,서울
596,4260101.0,42603.0,1.0,10.0,2.0,1978.0,6.0,5.0,0.0,0.0,5.0,0,1.0,94.0,313.0,,400.0,,45,female,0.0,no,400.0,5.991464547107982,1.0,1.0,서울,서울
597,4260101.0,42601.0,2.0,1.0,1.0,1932.0,7.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,91,male,1.0,no,,,1.0,1.0,서울,서울
598,4260101.0,42602.0,3.0,2.0,2.0,1939.0,5.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,84,female,1.0,no,,,1.0,1.0,서울,서울
599,4270101.0,42701.0,1.0,10.0,1.0,1983.0,5.0,3.0,0.0,0.0,5.0,0,1.0,91.0,159.0,,840.0,3600.0,40,male,0.0,no,4440.0,8.39840965542627,1.0,1.0,서울,서울
600,4290101.0,42901.0,1.0,10.0,1.0,1945.0,4.0,3.0,0.0,0.0,1.0,0,1.0,,,,,,78,male,1.0,no,,,1.0,1.0,서울,서울
601,4290101.0,42902.0,2.0,20.0,2.0,1951.0,4.0,3.0,0.0,0.0,1.0,0,1.0,,,,,,72,female,1.0,no,,,1.0,1.0,서울,서울
602,4320101.0,43201.0,1.0,10.0,2.0,1965.0,5.0,5.0,0.0,0.0,3.0,0,1.0,56.0,441.0,,3780.0,,58,female,2.0,no,3780.0,8.237479288613633,1.0,1.0,서울,서울
603,4320101.0,43202.0,2.0,11.0,2.0,1986.0,5.0,5.0,0.0,0.0,5.0,0,1.0,91.0,286.0,,2400.0,,37,female,0.0,no,2400.0,7.783224016336037,1.0,1.0,서울,서울
604,4340101.0,43401.0,1.0,10.0,1.0,1945.0,7.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,78,male,1.0,no,,,1.0,1.0,서울,서울
605,4340101.0,43402.0,2.0,20.0,2.0,1949.0,7.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,74,female,1.0,no,,,1.0,1.0,서울,서울
606,4350101.0,43501.0,1.0,10.0,1.0,1968.0,7.0,5.0,0.0,0.0,1.0,0,1.0,97.0,254.0,,140.0,5385.0,55,male,1.0,no,5525.0,8.617038526385954,3.0,2.0,시,"수도권(경기, 인천)"
607,4350101.0,43502.0,2.0,20.0,2.0,1969.0,7.0,5.0,0.0,0.0,1.0,0,1.0,97.0,254.0,,,,54,female,1.0,no,,,3.0,2.0,시,"수도권(경기, 인천)"
608,4350101.0,43503.0,3.0,11.0,1.0,1997.0,7.0,1.0,0.0,0.0,5.0,1,4.0,,,,,,26,male,0.0,yes,,,3.0,2.0,시,"수도권(경기, 인천)"
609,4360101.0,43601.0,1.0,10.0,1.0,1959.0,3.0,5.0,0.0,0.0,1.0,1,1.0,49.0,922.0,,3318.0,,64,male,1.0,yes,3318.0,8.10711747075039,3.0,2.0,시,"수도권(경기, 인천)"
610,4360101.0,43602.0,2.0,20.0,2.0,1960.0,3.0,5.0,0.0,0.0,1.0,1,1.0,97.0,951.0,,1200.0,,63,female,1.0,yes,1200.0,7.090076835776092,3.0,2.0,시,"수도권(경기, 인천)"
611,4360101.0,43604.0,3.0,12.0,1.0,1988.0,5.0,5.0,0.0,0.0,5.0,0,1.0,47.0,521.0,4368.0,,,35,male,0.0,no,4368.0,8.38206051742474,3.0,2.0,시,"수도권(경기, 인천)"
612,4361001.0,43651.0,1.0,10.0,1.0,1980.0,5.0,5.0,0.0,0.0,1.0,0,1.0,49.0,921.0,,,44628.0,43,male,1.0,no,,,3.0,2.0,시,"수도권(경기, 인천)"
613,4361001.0,43603.0,2.0,20.0,2.0,1986.0,5.0,5.0,0.0,0.0,1.0,0,1.0,49.0,312.0,,,,37,female,1.0,no,,,3.0,2.0,시,"수도권(경기, 인천)"
614,4361001.0,43652.0,3.0,11.0,2.0,2015.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,8,female,,no,,,3.0,2.0,시,"수도권(경기, 인천)"
615,4361001.0,43653.0,4.0,12.0,2.0,2017.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,6,female,,no,,,3.0,2.0,시,"수도권(경기, 인천)"
616,4420101.0,44201.0,1.0,10.0,1.0,1962.0,7.0,5.0,0.0,0.0,1.0,1,1.0,84.0,941.0,,1549.0,,61,male,1.0,yes,1549.0,7.3453648404168685,1.0,1.0,서울,서울
617,4420101.0,44202.0,2.0,20.0,2.0,1965.0,7.0,5.0,0.0,0.0,1.0,1,1.0,75.0,941.0,,2304.0,,58,female,1.0,yes,2304.0,7.742402021815782,1.0,1.0,서울,서울
618,4420101.0,44203.0,3.0,11.0,2.0,1991.0,7.0,5.0,0.0,0.0,5.0,0,1.0,,,,375.0,,32,female,0.0,no,375.0,5.926926025970411,1.0,1.0,서울,서울
619,4420101.0,44204.0,4.0,12.0,1.0,1994.0,7.0,5.0,0.0,0.0,5.0,0,1.0,75.0,992.0,,1700.0,,29,male,0.0,no,1700.0,7.438383530044307,1.0,1.0,서울,서울
620,4450101.0,44501.0,1.0,10.0,1.0,1965.0,5.0,5.0,0.0,0.0,1.0,0,1.0,10.0,811.0,,,6804.0,58,male,1.0,no,6804.0,8.825265953515752,1.0,1.0,서울,서울
621,4450101.0,44502.0,2.0,20.0,2.0,1965.0,5.0,5.0,0.0,0.0,1.0,1,1.0,10.0,811.0,,,,58,female,1.0,yes,,,1.0,1.0,서울,서울
622,4450101.0,44503.0,3.0,11.0,2.0,1992.0,7.0,5.0,0.0,0.0,5.0,0,1.0,,,,,,31,female,0.0,no,,,1.0,1.0,서울,서울
623,4451501.0,44504.0,1.0,10.0,2.0,1996.0,7.0,5.0,0.0,0.0,5.0,0,1.0,86.0,246.0,4701.0,,,27,female,0.0,no,4701.0,8.45553053102413,2.0,3.0,광역시,부산/경남/울산
624,4460101.0,44601.0,1.0,10.0,1.0,1964.0,6.0,3.0,0.0,0.0,1.0,1,1.0,46.0,312.0,4910.0,,,59,male,1.0,yes,4910.0,8.499029220788566,3.0,2.0,시,"수도권(경기, 인천)"
625,4460101.0,44602.0,2.0,20.0,2.0,1966.0,5.0,5.0,0.0,0.0,1.0,1,1.0,87.0,421.0,,2040.0,,57,female,1.0,yes,2040.0,7.620705086838262,3.0,2.0,시,"수도권(경기, 인천)"
626,4460101.0,44603.0,3.0,11.0,1.0,1990.0,5.0,5.0,7.0,1.0,5.0,1,1.0,33.0,930.0,,1260.0,,33,male,0.0,yes,1260.0,7.138866999945524,3.0,2.0,시,"수도권(경기, 인천)"
627,4490101.0,44901.0,1.0,10.0,2.0,1953.0,5.0,5.0,0.0,0.0,3.0,1,1.0,94.0,999.0,,243.0,,70,female,2.0,yes,243.0,5.493061443340548,1.0,1.0,서울,서울
628,4490101.0,44903.0,2.0,11.0,1.0,1975.0,7.0,5.0,0.0,0.0,5.0,1,1.0,74.0,761.0,,1890.0,,48,male,0.0,yes,1890.0,7.5443321080536885,1.0,1.0,서울,서울
629,4540101.0,45401.0,1.0,10.0,1.0,1950.0,4.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,73,male,1.0,no,,,1.0,1.0,서울,서울
630,4540101.0,45402.0,2.0,20.0,2.0,1954.0,4.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,69,female,1.0,no,,,1.0,1.0,서울,서울
631,4540901.0,45451.0,1.0,10.0,1.0,1978.0,6.0,5.0,0.0,0.0,1.0,0,1.0,68.0,132.0,16540.0,,,45,male,1.0,no,,,1.0,1.0,서울,서울
632,4540901.0,45403.0,2.0,20.0,2.0,1984.0,5.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,39,female,1.0,no,,,1.0,1.0,서울,서울
633,4540901.0,45452.0,3.0,11.0,2.0,2014.0,3.0,1.0,0.0,0.0,0.0,0,1.0,,,,,,9,female,,no,,,1.0,1.0,서울,서울
634,4540901.0,45453.0,4.0,12.0,1.0,2017.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,6,male,,no,,,1.0,1.0,서울,서울
635,4541401.0,45454.0,1.0,10.0,1.0,1980.0,7.0,5.0,0.0,0.0,1.0,0,1.0,31.0,753.0,6245.0,,,43,male,1.0,no,6245.0,8.739536422559677,3.0,2.0,시,"수도권(경기, 인천)"
636,4541401.0,45404.0,2.0,20.0,2.0,1987.0,6.0,5.0,0.0,0.0,1.0,0,1.0,86.0,243.0,4736.0,,,36,female,1.0,no,4736.0,8.462948176563842,3.0,2.0,시,"수도권(경기, 인천)"
637,4570101.0,45701.0,1.0,10.0,2.0,1960.0,5.0,5.0,0.0,0.0,3.0,0,1.0,56.0,441.0,,2520.0,,63,female,2.0,no,2520.0,7.832014180505469,1.0,1.0,서울,서울
638,4570101.0,45703.0,2.0,12.0,2.0,1995.0,6.0,5.0,0.0,0.0,5.0,0,1.0,47.0,921.0,1320.0,,,28,female,0.0,no,1320.0,7.1853870155804165,1.0,1.0,서울,서울
639,4570101.0,45702.0,3.0,11.0,2.0,1992.0,6.0,3.0,0.0,0.0,5.0,0,1.0,56.0,442.0,1344.0,582.0,,31,female,0.0,no,1926.0,7.563200592358071,1.0,1.0,서울,서울
640,4590101.0,45903.0,1.0,10.0,1.0,1975.0,7.0,5.0,0.0,0.0,1.0,1,1.0,87.0,313.0,2089.0,,,48,male,1.0,yes,2089.0,7.644440761556566,4.0,2.0,군,"수도권(경기, 인천)"
641,4590101.0,45901.0,2.0,20.0,2.0,1974.0,5.0,5.0,0.0,0.0,1.0,1,1.0,,,2030.0,,,49,female,1.0,yes,2030.0,7.615791072035833,4.0,2.0,군,"수도권(경기, 인천)"
642,4660101.0,46601.0,1.0,10.0,1.0,1958.0,6.0,5.0,0.0,0.0,1.0,0,1.0,75.0,942.0,,3008.0,,65,male,1.0,no,3008.0,8.00903068506973,1.0,1.0,서울,서울
643,4660101.0,46602.0,2.0,20.0,2.0,1958.0,4.0,5.0,0.0,0.0,1.0,0,1.0,,,,,,65,female,1.0,no,,,1.0,1.0,서울,서울
644,4660101.0,46604.0,3.0,21.0,1.0,1981.0,8.0,5.0,0.0,0.0,1.0,0,1.0,26.0,135.0,7390.0,,,42,male,1.0,no,7390.0,8.907883013942248,1.0,1.0,서울,서울
645,4660101.0,46605.0,4.0,111.0,2.0,2020.0,1.0,0.0,0.0,0.0,0.0,0,1.0,,,,,,3,female,,no,,,1.0,1.0,서울,서울
646,4680101.0,46801.0,1.0,10.0,1.0,1957.0,5.0,5.0,0.0,0.0,1.0,0,1.0,47.0,521.0,,,2450.0,66,male,1.0,no,2450.0,7.803843303538772,3.0,5.0,시,대전/충남/세종
647,4680101.0,46802.0,2.0,20.0,2.0,1960.0,4.0,5.0,0.0,0.0,1.0,0,1.0,47.0,521.0,,,,63,female,1.0,no,,,3.0,5.0,시,대전/충남/세종
648,4680101.0,46803.0,3.0,11.0,2.0,1995.0,7.0,5.0,0.0,0.0,5.0,0,1.0,64.0,320.0,6730.0,,,28,female,0.0,no,6730.0,8.814330422638774,3.0,5.0,시,대전/충남/세종
649,4681001.0,46804.0,1.0,10.0,2.0,1995.0,5.0,5.0,0.0,0.0,5.0,0,1.0,,,2206.0,,,28,female,0.0,no,2206.0,7.698936199813447,1.0,1.0,서울,서울
650,4690101.0,46901.0,1.0,10.0,1.0,1968.0,5.0,5.0,0.0,0.0,1.0,1,2.0,41.0,782.0,,1498.0,-650.0,55,male,1.0,yes,848.0,6.742880635791903,1.0,1.0,서울,서울
651,4690101.0,46902.0,2.0,20.0,2.0,1971.0,5.0,5.0,0.0,0.0,1.0,1,1.0,87.0,421.0,,1200.0,,52,female,1.0,yes,1200.0,7.090076835776092,1.0,1.0,서울,서울
652,4690101.0,46903.0,3.0,11.0,1.0,1998.0,8.0,3.0,0.0,0.0,5.0,1,1.0,,,,300.0,,25,male,0.0,yes,300.0,5.703782474656201,1.0,1.0,서울,서울
